"2020-05-28","AMSC","i8+i8+i8+i8+i8+i8+i8+i8+i8","2020-05-28 11:16:00","2020-05-28 12:01:00",7,7.79,7.76,7.5,-0.39,3,4,57.14
"2020-05-28","AMSC","i8+i8+i8+i8+i8+i8+i8+i8+i8","2020-05-28 09:31:00","2020-05-28 10:01:00",7,7.75,7.71,7.5,-0.52,3,4,57.14
"2020-05-28","AMSC","i8+i8+i8+i8+i8+i8+i8+i8+i8","2020-05-27 15:31:00","2020-05-28 09:16:00",7,7.475,7.49,7.5,0.2,3,4,57.14
"2020-05-28","AMSC","i8+i8+i8+i8+i8+i8+i8+i8+i8","2020-05-27 11:46:00","2020-05-27 13:46:00",7,7.13,7.28,7.5,2.1,3,4,57.14
"2020-05-28","AMSC","i8+i8+i8+i8+i8+i8+i8+i8+i8","2020-05-26 10:46:00","2020-05-26 11:16:00",7,7.01,6.97,7.5,-0.57,3,4,57.14
"2020-05-28","AMSC","i8+i8+i8+i8+i8+i8+i8+i8+i8","2020-05-22 11:16:00","2020-05-22 11:46:00",7,6.805,6.81,7.5,0.07,3,4,57.14
"2020-05-28","AMSC","i8+i8+i8+i8+i8+i8+i8+i8+i8","2020-05-21 15:01:00","2020-05-22 10:01:00",7,6.455,6.59,7.5,2.09,3,4,57.14
"2020-05-28","GALT","i4+i4+i4+i4+i4+i4+i4+i4+i4","2020-05-22 15:31:00","2020-05-22 16:46:00",1,3.12,3.14,2.95,0.64,0.64,1,100
"2020-05-28","AKRX","i4+i4+i4+i4+i4+i4+i4+i4+i4","2020-05-26 12:01:00","2020-05-26 12:31:00",3,0.2261,0.226,0.1819,-0.04,13.02,2,66.67
"2020-05-28","AKRX","i4+i4+i4+i4+i4+i4+i4+i4+i4","2020-05-26 10:16:00","2020-05-26 11:31:00",3,0.196,0.22,0.1819,12.24,13.02,2,66.67
"2020-05-28","AKRX","i4+i4+i4+i4+i4+i4+i4+i4+i4","2020-05-20 14:31:00","2020-05-20 15:46:00",3,0.28,0.2823,0.1819,0.82,13.02,2,66.67
"2020-05-28","CXE","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-28 09:46:00","2020-05-28 10:01:00",1,4.46,4.47,4.49,0.22,0.22,1,100
"2020-05-28","GRWG","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-27 14:31:00","2020-05-27 14:46:00",7,6.8367,6.795,6.51,-0.61,0.51,4,57.14
"2020-05-28","GRWG","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-27 11:46:00","2020-05-27 13:16:00",7,6.6795,6.8083,6.51,1.93,0.51,4,57.14
"2020-05-28","GRWG","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-26 15:46:00","2020-05-27 09:01:00",7,6.42,6.45,6.51,0.47,0.51,4,57.14
"2020-05-28","GRWG","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-26 12:46:00","2020-05-26 13:01:00",7,6.4197,6.36,6.51,-0.93,0.51,4,57.14
"2020-05-28","GRWG","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-22 13:46:00","2020-05-22 14:16:00",7,6.71,6.62,6.51,-1.34,0.51,4,57.14
"2020-05-28","GRWG","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-22 11:31:00","2020-05-22 12:16:00",7,6.09,6.0999,6.51,0.16,0.51,4,57.14
"2020-05-28","GRWG","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-21 15:46:00","2020-05-22 09:16:00",7,6,6.05,6.51,0.83,0.51,4,57.14
"2020-05-28","MFIN","i2+i2+i2+i2+i2+i2+i2+i2+i2","2020-05-28 11:16:00","2020-05-28 11:46:00",2,2.6823,2.64,2.48,-1.58,-1.18,1,50
"2020-05-28","MFIN","i2+i2+i2+i2+i2+i2+i2+i2+i2","2020-05-26 10:16:00","2020-05-26 11:16:00",2,2.53,2.54,2.48,0.4,-1.18,1,50
