"1","fb",2019-03-14," 10.6667193","245","SELL",170.169998,5,4,100,25.6124208333408,181.440002,60663.9999,64236,3572.0001
"1","fb",2019-03-14," 10.6667193","245","SELL",170.169998,7,5,100,-1.34077979956788,178.279999,76705.9997,76472.0015,-233.998200000002
"1","fb",2019-03-14," 10.6667193","245","SELL",170.169998,7,4,100,17.0932630344899,191.490005,59489.9994,61802.0003,2312.0009
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-03-14,"  5.45491779","219","SELL",170.169998,6,4,100,9.48041246224332,182.580002,61345.9991,62555.0003,1209.00120000001
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-25," 17.35765801","250","SELL",193.259995,5,4,100,30.5281425165245,193.259995,61187.999,65922.9996,4735.00060000001
"1","fb",2019-04-18," 13.10455759","251","SELL",178.279999,8,5,100,10.437546580454,178.279999,77497.0001,78885.0006,1388.00049999999
"1","fb",2019-02-15,"  5.44097066","211","SELL",162.5,7,4,100,2.11857442368182,179.100006,59717.0013,59899.0006,181.999299999996
"1","fb",2019-03-14," 10.80821738","231","SELL",170.169998,8,5,100,0.518822073312805,179.100006,76543.9987,76604.0008,60.0020999999979
"1","fb",2019-03-14," 13.581924380","243","SELL",170.169998,6,5,100,9.77370385602756,179.100006,77176.999,78545.0012,1368.0022
"1","fb",2019-03-14," 17.94796252","241","SELL",170.169998,6,4,100,11.7343102313179,178.869995,59295.9992,61067.0012,1771.002
"1","fb",2019-01-28," -1.69219576","208","SELL",147.470001,6,5,100,-5.29532447686337,178.779999,76016.9984,75243.0022,-773.996199999994
"1","fb",2019-03-14," 16.28414240","239","SELL",170.169998,8,5,100,6.59819093707036,178.279999,73936.9996,74890.0009,953.001300000004
"1","fb",2019-04-26," 26.8428388","264","SELL",191.490005,8,5,100,38.4668788388382,191.490005,77016.9998,82647.9995,5630.99970000001
"1","fb",2019-02-15,"  8.9518941","218","SELL",162.5,8,5,100,2.73132330904555,182.580002,76200.0015,76483.0002,282.998699999996
"1","fb",2019-03-14," 17.94796252","241","SELL",170.169998,5,4,100,14.6904382747858,182.580002,57648.9991,59762.0009,2113.0018
"1","fb",2019-04-24,"  6.90200345","310","SELL",182.580002,8,4,100,14.5279029087683,182.580002,62568.9987,64841.9998,2273.0011
"1","fb",2019-04-24," 11.01306065","342","SELL",182.580002,9,7,100,28.1226573704026,182.580002,109795.9991,114387.0009,4591.0018
"1","fb",2019-04-26," 16.3007262","341","SELL",191.490005,11,7,100,33.5181748176385,191.490005,108475,113661,5186.00000000001
"1","fb",2019-03-14,"  2.012730516","323","SELL",170.169998,10,6,100,23.4296312869847,177.509995,89446.0007,92619.9996,3173.99889999999
"1","fb",2019-04-12," 11.35673688","341","SELL",179.100006,12,7,100,15.5102272854206,179.100006,108531.9993,110939.0014,2407.0021
"1","fb",2019-04-12," 11.35334890","343","SELL",179.100006,11,5,100,16.9797607406061,179.100006,77816.0004,80153.0013,2337.00090000001
"1","fb",2019-03-14,"  4.062285304","333","SELL",170.169998,12,5,100,12.9564349798028,167.679993,73122.0002,74665.0008,1543.00059999998
"1","fb",2019-03-14,"  3.28431091","338","SELL",170.169998,12,6,100,29.7280443028525,165.440002,93452.9999,98338.9998,4885.99990000001
"1","fb",2019-03-14,"  3.239907296","337","SELL",170.169998,12,5,100,16.5709120552296,166.080002,76828.9993,79118.9987,2289.9994
"1","fb",2019-03-14,"  4.062285304","333","SELL",170.169998,12,6,100,12.2310873224345,166.289993,88342.9978,89889.9993,1547.0015
"1","fb",2019-03-14,"  3.59963639","330","SELL",170.169998,8,4,100,12.7693192355028,166.690002,57163.9999,59061.0015,1897.0016
"1","fb",2019-03-14,"  4.073408864","328","SELL",170.169998,12,6,100,30.2649289474105,168.699997,93538.0004,98178.0014,4640.00099999999
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-24," 20.5694787","250","SELL",182.580002,7,6,100,27.5169308719641,182.580002,93250.9995,97187.0011,3936.00159999999
"1","fb",2019-04-22," 16.2243607","250","SELL",181.440002,5,4,100,16.8597792360056,181.440002,62085.9986,64741.0003,2655.00170000001
"1","fb",2019-04-18," 13.10455759","251","SELL",178.279999,8,5,100,10.437546580454,178.279999,77497.0001,78885.0006,1388.00049999999
"1","fb",2019-03-14,"  9.33514626","232","SELL",170.169998,5,3,100,13.5760147466344,177.820007,41855.9998,43793.0007,1937.0009
"1","fb",2019-02-27,"  5.8567319","219","SELL",162.809998,4,3,100,10.756509268353,179.100006,43030.9998,44472.9996,1441.99980000001
"1","fb",2019-02-15,"  5.44097066","211","SELL",162.5,7,4,100,2.11857442368182,179.100006,59717.0013,59899.0006,181.999299999996
"1","fb",2019-02-21,"  1.60430024","213","SELL",160.039993,6,3,100,2.43919208315293,178.869995,42934.9991,43291.0003,356.001199999999
"1","fb",2019-04-18," 13.10455759","251","SELL",178.279999,8,5,100,10.437546580454,178.279999,77497.0001,78885.0006,1388.00049999999
"1","fb",2019-04-17," 14.43015844","251","SELL",178.779999,5,4,100,16.198929225737,178.779999,62030.0003,64613.9999,2583.99959999999
"1","fb",2019-03-14," 10.22313027","229","SELL",170.169998,4,3,100,7.74430182226611,179.649994,45439.9994,46569.9996,1130.0002
"1","fb",2019-04-17," 14.43015844","251","SELL",178.779999,5,4,100,16.198929225737,178.779999,62030.0003,64613.9999,2583.99959999999
"1","fb",2019-02-21,"  1.60430024","213","SELL",160.039993,6,3,100,2.43919208315293,178.869995,42934.9991,43291.0003,356.001199999999
"1","fb",2019-04-17," 14.43015844","251","SELL",178.779999,5,4,100,16.198929225737,178.779999,62030.0003,64613.9999,2583.99959999999
"1","fb",2019-02-15,"  5.44097066","211","SELL",162.5,7,4,100,2.11857442368182,179.100006,59717.0013,59899.0006,181.999299999996
"1","fb",2019-02-15,"  5.44097066","211","SELL",162.5,7,4,100,2.11857442368182,179.100006,59717.0013,59899.0006,181.999299999996
"1","fb",2019-02-21,"  1.60430024","213","SELL",160.039993,6,3,100,2.43919208315293,178.869995,42934.9991,43291.0003,356.001199999999
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-23," 21.2224317","250","SELL",183.779999,7,6,100,25.6420666003589,183.779999,93109.9975,96857.9988,3748.0013
"1","fb",2019-04-18," 14.4518663","249","SELL",178.279999,7,4,100,28.4961734493094,178.279999,60300,64403.9994,4103.9994
"1","fb",2019-04-18," 13.10455759","251","SELL",178.279999,8,5,100,10.437546580454,178.279999,77497.0001,78885.0006,1388.00049999999
"1","fb",2019-03-14," 10.22313027","229","SELL",170.169998,4,3,100,7.74430182226611,179.649994,45439.9994,46569.9996,1130.0002
"1","fb",2019-04-17," 14.43015844","251","SELL",178.779999,5,4,100,16.198929225737,178.779999,62030.0003,64613.9999,2583.99959999999
"1","fb",2019-03-14," 10.22313027","229","SELL",170.169998,4,3,100,7.74430182226611,179.649994,45439.9994,46569.9996,1130.0002
"1","fb",2019-02-21,"  1.60430024","213","SELL",160.039993,6,3,100,2.43919208315293,178.869995,42934.9991,43291.0003,356.001199999999
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-25," 17.35765801","250","SELL",193.259995,5,4,100,30.5281425165245,193.259995,61187.999,65922.9996,4735.00060000001
"1","fb",2019-04-23," 21.2224317","250","SELL",183.779999,7,6,100,25.6420666003589,183.779999,93109.9975,96857.9988,3748.0013
"1","fb",2019-04-18," 14.4518663","249","SELL",178.279999,7,4,100,28.4961734493094,178.279999,60300,64403.9994,4103.9994
"1","fb",2019-04-18," 13.10455759","251","SELL",178.279999,8,5,100,10.437546580454,178.279999,77497.0001,78885.0006,1388.00049999999
"1","fb",2019-02-21,"  1.60430024","213","SELL",160.039993,6,3,100,2.43919208315293,178.869995,42934.9991,43291.0003,356.001199999999
"1","fb",2019-04-17," 14.43015844","251","SELL",178.779999,5,4,100,16.198929225737,178.779999,62030.0003,64613.9999,2583.99959999999
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-18," 14.18725060","250","SELL",178.279999,6,5,100,18.3186526251949,178.279999,77984.9991,80661.9995,2677.0004
"1","fb",2019-04-17," 14.43015844","251","SELL",178.779999,5,4,100,16.198929225737,178.779999,62030.0003,64613.9999,2583.99959999999
"1","fb",2019-03-14," 10.22313027","229","SELL",170.169998,4,3,100,7.74430182226611,179.649994,45439.9994,46569.9996,1130.0002
"1","fb",2019-04-26," 22.6416757","260","SELL",191.490005,6,5,100,26.1491246079537,191.490005,77984.9991,81983.0001,3998.001
"1","fb",2019-04-26," 22.6416757","260","SELL",191.490005,6,5,100,26.1491246079537,191.490005,77984.9991,81983.0001,3998.001
"1","fb",2019-04-26," 22.6416757","260","SELL",191.490005,6,5,100,26.1491246079537,191.490005,77984.9991,81983.0001,3998.001
"1","fb",2019-04-26," 23.03833705","261","SELL",191.490005,8,5,100,18.2680185632129,191.490005,77497.0001,80206.0012,2709.00109999999
"1","fb",2019-03-14," 14.6127191","234","SELL",170.169998,5,4,100,6.07229427268727,183.779999,62305.9998,63153.9992,847.999400000001
"1","fb",2019-04-25," 22.48112541","261","SELL",193.259995,6,5,100,25.3949598286457,193.259995,78513.0005,82645.9991,4132.99860000001
"1","fb",2019-03-14," 14.6127191","234","SELL",170.169998,5,4,100,6.07229427268727,183.779999,62305.9998,63153.9992,847.999400000001
"1","fb",2019-04-26," 22.6416757","260","SELL",191.490005,6,5,100,26.1491246079537,191.490005,77984.9991,81983.0001,3998.001
"1","fb",2019-04-24," 17.7080484","258","SELL",182.580002,7,5,100,18.6758124261129,182.580002,76145.9992,78862.0011,2716.00189999999
"1","fb",2019-02-21,"  4.1163333","215","SELL",160.039993,6,3,100,2.43919208315293,178.279999,42934.9991,43291.0003,356.001199999999
"1","fb",2019-04-24," 17.7080484","258","SELL",182.580002,7,5,100,18.6758124261129,182.580002,76145.9992,78862.0011,2716.00189999999
